"PIM.ID","EAN","External.Title","Short.description","Long.description","brand","tl_item.ASSETS.0","Articlenumber","modeljaar","consumentenadviesprijs","Model.Number","framemateriaal","Type.frame.DST"
301142,8713568326827,"LOEKIE PICK UP 12"" BOY  BLACK/RED MAT","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat!","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512510/05512510_22c705ff00.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512510/05512510_01_44ec507371.jpg","05512510        ",2019,"€ 179,00","LOEPIC12","Staal","Male"
301143,8713568326834,"LOEKIE PICK UP 16"" BOY BLACK/RED MAT","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat!","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516508/05516508_929853b5c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516508/05516508_01_487f87ae4a.jpg","05516508        ",2019,"€ 199,00","LOEPIC16","Staal","Male"
301144,8713568327442,"LOEKIE PICK UP 16"" GIRL SOFTRED","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met het kenmerkende omafiets-frame en met voorrekje op maat! ","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met het kenmerkende omafiets-frame en met voorrekje op maat! ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516511/05516511_2483975200.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516511/05516511_01_e1e84acf10.jpg","05516511        ",2019,"€ 199,00","LOEPIC16T","Staal","Female"
301145,8713568327497,"LOEKIE PICK UP 20"" BOY BLACK/RED MAT","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat! ","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met de kenmerkende dubbele bovenbuizen en met voorrekje op maat! ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520510/05520510_9d813acfcf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520510/05520510_01_a561d9ff60.jpg","05520510        ",2019,"€ 329,00","LOEPIC20","Staal","Male"
301146,8713568327503,"LOEKIE PICK UP 20"" GIRL SOFTRRED","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met het kenmerkende omafiets-frame en met voorrekje op maat! ","Wie wil er nou niet zo’n transportfiets? Zelfs voor de allerkleinsten is hij er met het kenmerkende omafiets-frame en met voorrekje op maat! ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520511/05520511_6cb7414b18.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520511/05520511_01_aa82b9d4d2.jpg","05520511        ",2019,"€ 329,00","LOEPIC20T","Staal","Female"
301150,8713568327152,"LOEKIE SNAKE 12"" BLUE/WHITE","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512212/05512212_d4cd95b314.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512212/05512212_01_9d7ab9415e.jpg","05512212        ",2019,"€ 219,00","LOESN12","Aluminium","Male"
301154,8713568327312,"SNAKE-20 LOEKIE WHITE/GRAPHITE","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520214/05520214_7b808933f5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520214/05520214_01_92db855891.jpg","05520214        ",2019,"€ 349,00","LOESN20T","Aluminium","Male"
301156,8713568327374,"SNAKE-22 LOEKIE R3 SILVER/GRAPHITE","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Voor iedere leeftijd heeft de Loekie Snake sportieve kleuren met opvallend gekleurde velgen! Alle fietsen hebben een dubbele rem en vanaf 18 inch is de Snake uitgerust met slot en batterijverlichting. Vanaf 20 inch is de snake zelfs voorzien van comfortabele voorvering! Samen met het lichtgewicht aluminium frame zorgt dit voor veiligheid en kwaliteit. Een heel complete fiets met fraaie details!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522212/05522212_90a050caba.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522212/05522212_01_50b89af751.jpg","05522212        ",2019,"€ 399,00","LOESN22T","Aluminium","Male"
301157,8713568327220,"LOEKIE STREETWISE 16"" BOY BLUE","De Streetwise heeft een eigentijds gevormd frame. Sportief en functioneel door de verlaagde bovenbuis, maar ook nog eens met de ‘look’ van een volwassen fiets. De blauwe kleurstelling zijn niet alleen hip maar ook nog stijlvol! ","De Streetwise heeft een eigentijds gevormd frame. Sportief en functioneel door de verlaagde bovenbuis, maar ook nog eens met de ‘look’ van een volwassen fiets. De blauwe kleurstelling zijn niet alleen hip maar ook nog stijlvol! ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516816/05516816_8b0358a171.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516816/05516816_01_37bb59391c.jpg","05516816        ",2019,"€ 199,00","LOESTR16","Staal","Male"
301158,8713568327329,"LOEKIE STREETWISE 20"" BOY BLUE","De Streetwise heeft een eigentijds gevormd frame. Sportief en functioneel door de verlaagde bovenbuis, maar ook nog eens met de ‘look’ van een volwassen fiets. De blauwe kleurstelling zijn niet alleen hip maar ook nog stijlvol! ","De Streetwise heeft een eigentijds gevormd frame. Sportief en functioneel door de verlaagde bovenbuis, maar ook nog eens met de ‘look’ van een volwassen fiets. De blauwe kleurstelling zijn niet alleen hip maar ook nog stijlvol! ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520824/05520824_7e58a447bc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520824/05520824_01_9ce3ce9cf3.jpg","05520824        ",2019,"€ 299,00","LOESTR20","Staal","Male"
301165,8713568327411,"LOEKIE X-PLORER 12"" GIRL PURPLE","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512309/05512309_e66775010f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512309/05512309_01_fdd3fbb132.jpg","05512309        ",2019,"€ 149,00","LOEXPL12","Staal","Female"
301168,8713568327534,"PICK UP-24 GIRL R3 DARKBLUE-MAT 38","De transportfietsen zijn niet meer uit het straatbeeld te denken. De Sparta Pick-Up 24 inch is de traditionele fiets met een moderne touch.","De Sparta Pick-Up 24 inch is niet meer uit het Nederlandse straatbeeld te denken. De ideale fiets voor de jeugd om met een kratje of mandje, dat eenvoudig te monteren is op de voordrager,  spullen mee te nemen naar school. De Pick-Up is in alle maten en kleuren beschikbaar, ook voor volwassenen!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05524533/05524533_793e6b882a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05524533/05524533_01_82f2f1a60b.jpg","05524533        ",2019,"€ 419,00","SPAPIC24B","Staal","Female"
301169,8713568327541,"PICK UP-24 GIRL R3 PINK/BLACK 38","De transportfietsen zijn niet meer uit het straatbeeld te denken. De Sparta Pick-Up 24 inch is de traditionele fiets met een moderne touch.
","De Sparta Pick-Up 24 inch is niet meer uit het Nederlandse straatbeeld te denken. De ideale fiets voor de jeugd om met een kratje of mandje, dat eenvoudig te monteren is op de voordrager,  spullen mee te nemen naar school. De Pick-Up is in alle maten en kleuren beschikbaar, ook voor volwassenen!
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05524535/05524535_3063444750.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05524535/05524535_01_2cec834422.jpg","05524535        ",2019,"€ 419,00","SPAPIC24C","Staal","Female"
301171,8713568327565,"PICK UP-26 GIRL R3 DARKBLUE-MAT 43","De transportfietsen zijn niet meer uit het straatbeeld te denken. De Sparta Pick-Up 24 inch is de traditionele fiets met een moderne touch.
","De Sparta Pick-Up 24 inch is niet meer uit het Nederlandse straatbeeld te denken. De ideale fiets voor de jeugd om met een kratje of mandje, dat eenvoudig te monteren is op de voordrager,  spullen mee te nemen naar school. De Pick-Up is in alle maten en kleuren beschikbaar, ook voor volwassenen!
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526533/05526533_b31ab45cc1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526533/05526533_01_483f90e171.jpg","05526533        ",2019,"€ 429,00","SPAPIC26B","Staal","Female"
301403,8713568341592,"LOEKIE SUPERSTAR GIRL 12"" LIGHTBLAUW","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.
","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512111/05512111_f4b62507cf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512111/05512111_01_726ef19e1e.jpg","05512111        ",2019,"€ 169,00","LOESUP12B","Staal","Female"
301404,8713568341608,"LOEKIE SUPERSTAR GIRL 16"" LIGHTBLAUW","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.
","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516111/05516111_140941fc5a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516111/05516111_01_5c68362083.jpg","05516111        ",2019,"€ 199,00","LOESUP16A","Staal","Female"
301405,8713568341622,"LOEKIE SUPERSTAR 18"" GIRL GROEN","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518109/05518109_4fc60400a0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518109/05518109_01_09a8845a34.jpg","05518109        ",2019,"€ 269,00","LOESUP18A","Staal","Female"
301406,8713568341639,"LOEKIE SUPERSTAR 20"" GIRL GROEN","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520113/05520113_57da1237a2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520113/05520113_01_7dfa561a5c.jpg","05520113        ",2019,"€ 299,00","LOESUP20A","Staal","Female"
301407,8713568341646,"LOEKIE SUPERSTAR 22"" GIRL GROEN","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","De naam zegt het al; een fiets voor echte superstars! In de kleinste maten uitgevoerd in een hemelsblauwe kleuren. Vanaf 18 inch met slot, batterijverlichting en frisse zeegroene kleuren. Alle modellen zijn voorzien van een praktische drager en stoere profielbanden.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522109/05522109_2e99dab4d8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522109/05522109_01_3bde98da35.jpg","05522109        ",2019,"€ 319,00","LOESUP22A","Staal","Female"
301408,8713568341653,"LOEKIE X-PLORER 12"" BOY GREEN-MAT","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512308/05512308_fa92d81fe0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512308/05512308_01_45af9eb8d9.jpg","05512308        ",2019,"€ 149,00","LOEXPL12A","Staal","Male"
301409,8713568327435,"LOEKIE X-PLORER 16"" GIRL PURPLE","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516307/05516307_ffc13dc057.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516307/05516307_01_f18444784f.jpg","05516307        ",2019,"€ 199,00","LOEXPL16","Staal","Female"
301410,8713568341684,"LOEKIE X-PLORER 16"" BOY GREEN-MAT","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516308/05516308_f0f0eec83c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516308/05516308_01_2366abd03d.jpg","05516308        ",2019,"€ 199,00","LOEXPL16A","Staal","Male"
301411,8713568327466,"LOEKIE X-PLORER 18"" GIRL PURPLE","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518307/05518307_1af5ffcc2f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518307/05518307_01_a7a89f4c4b.jpg","05518307        ",2019,"€ 249,00","LOEXPL18","Staal","Female"
301412,8713568341691,"LOEKIE X-PLORER 18"" BOY GREEN-MAT","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Van de stoere legergroen en matzwarte uitvoering van de Xplorer gaat menig jongenshart sneller kloppen. De grotere maten zijn voorzien van batterijverlichting en natuurlijk een slot, zodat je ‘bike’ ook veilig staat al je er even niet bij bent.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518308/05518308_31ff98ec47.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518308/05518308_01_e0142a187d.jpg","05518308        ",2019,"€ 249,00","LOEXPL18A","Staal","Male"
301413,8713568327473,"LOEKIE X-PLORER 20"" GIRL PURPLE","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Voor de stijlvolle meiden is de Xplorer een uitkomst. In matpaars met creme banden, handvatten en zadel is de Xplorer geschikt voor iedere jonge modebewuste dame. Een fiets met een net wat ‘volwassener’ uitstraling dus.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520307/05520307_fe1da61ef8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520307/05520307_01_d813e78471.jpg","05520307        ",2019,"€ 279,00","LOEXPL20","Staal","Female"
